outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_max_force
2.89,1.99,1.33,76.44,128.14,241.07,69753.8,30.608854411648466
2.83,2.23,1.67,75.82,127.54,274.01,75062.8,35.42677369870292
2.73,2.05,1.34,75.66,127.57,281.26,76785.3,32.40213942934197
2.82,2.25,1.6,75.61,128.58,271.2,66601.0,34.269766099122265
2.7,1.92,1.44,75.98,127.91,240.62,67554.2,27.820624745996113
2.6,2.13,1.68,75.82,127.36,293.31,68163.9,32.58628269288211
2.82,2.15,1.49,75.32,127.75,281.54,69231.8,34.18807101153887
2.58,2.18,1.38,75.97,128.46,253.06,76684.3,28.85395152322299
2.62,2.01,1.27,75.53,127.5,252.93,69041.7,27.474515590130594
2.76,1.91,1.53,76.13,128.26,286.7,68655.5,32.936501096389705
2.87,1.78,1.36,75.64,127.76,273.23,75088.8,32.49135753235164
2.88,1.77,1.4,76.28,127.84,290.51,66034.8,33.55541920221431
2.78,2.13,1.57,75.83,128.04,263.68,68023.4,32.417100232249325
2.67,2.03,1.56,76.29,127.99,243.15,63777.1,28.302374068581642
2.6,2.27,1.22,75.96,128.24,263.8,66784.9,28.973601599840507
2.87,2.24,1.36,75.69,127.59,251.15,69928.7,32.2290684009168
2.68,1.92,1.44,76.16,128.3,275.57,65501.1,30.21290264058389
2.52,2.0,1.74,76.14,127.84,244.46,73355.1,27.645943222207578
2.81,2.28,1.5,75.93,128.07,259.14,68992.4,32.91903079928484
2.62,2.07,1.2,75.71,127.47,291.01,66793.6,30.155447154255924
2.79,1.71,1.3,75.54,127.79,271.51,71755.5,30.351099441985482
2.73,1.95,1.69,76.17,127.84,285.85,76128.7,33.91946367959561
2.78,2.01,1.24,75.45,127.57,243.22,63359.1,28.332797075279544
2.51,2.2,1.24,76.08,128.52,275.82,74184.0,29.03258833273965
2.62,2.11,1.76,76.2,127.96,256.24,70572.6,30.43670709701594
2.58,1.84,1.32,75.87,127.96,273.29,65138.4,27.593660751253495
2.79,2.22,1.27,76.58,128.44,284.08,73277.2,33.86534836750896
2.76,2.22,1.2,75.26,127.25,272.74,69064.2,31.502887027943714
2.6,1.84,1.73,75.34,128.38,290.86,67978.6,31.315575930310118
2.74,2.21,1.26,76.39,127.35,248.04,76857.8,30.166176381671406
2.79,2.27,1.51,76.32,127.39,289.7,76132.1,35.70672810820675
2.58,1.99,1.31,75.33,128.0,249.78,63770.8,26.375883387006823
2.58,1.86,1.57,75.94,127.23,257.96,65158.8,27.49143102354158
2.76,1.96,1.51,76.43,128.44,242.84,72242.8,29.677760479810516
2.76,2.12,1.63,75.25,128.54,289.19,68775.0,34.592408291663176
2.89,2.23,1.36,76.26,127.39,290.83,71131.4,35.958655674881655
2.53,2.06,1.42,76.05,128.44,252.2,76922.4,27.67494976158862
2.62,2.23,1.76,76.52,127.59,268.06,72432.6,32.11349814362946
2.62,2.15,1.34,75.62,128.24,273.17,75814.2,30.701570807273768
2.55,2.3,1.54,75.63,127.72,278.17,73996.2,31.452923245196146
2.73,2.22,1.48,76.05,127.35,280.21,67391.7,32.901012516747144
2.52,1.77,1.74,75.45,127.57,242.27,64651.0,25.691995361620755
2.65,2.12,1.53,76.22,127.26,282.4,67100.8,31.626081798445128
2.61,2.18,1.44,76.44,128.31,250.74,76361.3,29.221769822417244
2.56,2.24,1.54,75.45,127.96,266.97,76745.9,30.68187070646441
2.73,1.79,1.79,76.11,127.92,260.82,72732.7,31.232793464236877
2.51,1.96,1.46,75.35,128.44,261.43,72686.8,27.562011595827883
2.57,2.19,1.68,75.85,127.8,276.57,75770.8,31.872570070660643
2.5,1.7,1.25,75.74,128.01,280.57,76804.7,27.02899726668643
2.89,2.2,1.49,75.88,127.52,281.94,75432.6,36.02152770236928
2.57,1.85,1.8,76.4,127.38,279.14,72345.8,30.610878234149098
2.63,2.0,1.76,76.07,128.21,252.94,65637.8,29.38785266314649
2.55,1.8,1.78,76.11,127.51,254.54,70493.9,27.887504741303886
2.75,2.19,1.34,75.48,128.26,275.64,72166.3,32.62906667569196
2.82,2.18,1.8,75.25,128.59,258.46,65787.4,33.545122058897576
2.64,2.18,1.75,75.3,127.31,249.7,68871.3,30.172730079757187
2.64,1.98,1.42,76.33,127.9,276.98,75327.7,30.680644244227736
2.68,2.24,1.48,75.42,128.53,258.35,70605.5,30.933134052506787
2.53,1.89,1.46,76.57,127.96,282.56,69313.0,28.668773667764142
2.71,1.87,1.39,76.03,128.5,285.52,71076.0,31.490028772161466
2.69,1.8,1.42,76.25,128.54,264.15,68903.2,29.066050587950784
2.5,2.09,1.59,76.07,127.73,286.67,75732.2,30.727935311330228
2.73,1.94,1.61,75.86,127.38,243.16,74137.5,29.725829635152834
2.72,1.71,1.41,76.58,127.56,287.38,74776.7,31.279351658877275
2.7,2.03,1.28,75.76,127.34,278.67,70525.8,30.83494643120214
2.59,1.88,1.58,75.61,127.49,249.98,75268.4,28.018185015579164
2.68,2.01,1.35,76.4,127.72,263.4,76801.6,30.09803153140497
2.7,1.79,1.71,76.35,127.7,267.29,76642.7,31.274609889728666
2.68,2.23,1.29,76.28,128.39,279.01,73275.9,31.979695805352506
2.52,2.18,1.56,76.59,128.35,286.89,66231.7,30.532283557100598
2.84,1.96,1.63,75.53,128.22,258.24,70197.6,32.44064320664002
2.89,1.84,1.3,75.72,127.73,278.22,76024.4,33.278968859764475
2.87,1.83,1.32,76.0,128.17,243.51,66237.9,29.518818245739183
2.52,1.82,1.75,75.55,127.47,243.99,70309.7,26.58658499250494
2.58,2.01,1.33,75.84,127.87,273.09,74443.1,29.220978053320962
2.69,2.26,1.71,76.34,128.05,287.15,66487.2,34.228856709413506
2.79,1.96,1.73,76.46,128.38,241.24,75486.8,31.132750062049425
2.65,2.06,1.44,76.2,127.79,244.96,71120.9,28.359734324645572
2.84,2.28,1.47,75.26,127.55,252.74,69979.2,32.49663684867865
2.69,2.11,1.21,76.32,127.93,284.44,65934.5,30.95412715662094
2.58,2.02,1.57,76.59,127.51,246.95,69624.0,27.73800692295511
2.79,1.87,1.76,76.38,127.9,251.81,69363.9,31.353021324408203
2.86,1.99,1.36,75.82,128.27,243.24,64052.6,30.033432008450703
2.51,2.26,1.44,75.54,128.27,271.24,63094.0,28.836477140388027
2.56,2.27,1.61,75.91,127.28,250.86,74970.7,29.53824289765562
2.68,1.82,1.73,75.9,127.62,289.29,73055.3,32.70053305596316
2.76,1.74,1.74,75.78,127.47,277.39,63170.3,31.69602082741001
2.83,1.98,1.41,75.82,127.3,292.56,68120.3,33.97254890839436
2.6,2.1,1.24,76.46,127.39,246.96,73011.5,27.28652279996932
2.76,2.08,1.45,76.39,128.47,254.42,75145.6,31.177762225948257
2.68,1.86,1.26,76.01,127.87,268.73,73715.2,29.246507617397086
2.65,1.94,1.33,76.54,128.55,290.75,70803.3,31.019577602050234
2.52,1.83,1.39,75.51,127.54,246.08,71535.3,25.45260583306954
2.81,1.89,1.37,75.96,127.72,254.89,71453.9,30.411456057100125
2.85,2.03,1.66,75.91,128.19,275.77,74860.9,35.001959588854064
2.53,1.91,1.3,75.27,127.45,281.46,74133.5,28.489589402075765
2.51,1.76,1.36,76.4,127.7,268.55,74546.7,26.697601707965262
2.55,1.9,1.79,75.27,128.22,255.62,63798.9,27.912140636766665
2.57,2.29,1.76,75.42,128.41,265.78,72537.6,31.619122921611805
2.68,2.16,1.56,76.22,127.59,290.94,66725.6,33.122715148138425
2.66,1.84,1.57,75.98,127.68,257.83,67113.7,28.75112479514094
2.58,1.94,1.7,75.96,128.39,292.63,73907.3,32.07364398110879
2.78,1.95,1.64,75.82,127.52,281.25,64462.5,32.96287748355742
2.82,2.15,1.44,76.0,127.9,284.88,65974.7,34.11549708607204
2.59,2.18,1.27,75.95,128.02,251.22,74689.6,28.20657243744786
2.74,2.21,1.45,75.33,128.44,282.22,69325.7,33.39440283954407
2.56,2.18,1.66,76.45,127.95,256.36,68618.5,29.286919066372164
2.65,1.73,1.38,75.71,128.13,292.6,75247.2,30.72330873052279
2.64,2.21,1.43,75.26,128.04,245.51,76830.9,29.394661908266315
2.88,2.24,1.79,76.07,128.35,245.08,65300.0,33.520534427681085
2.56,1.76,1.41,75.78,127.64,289.58,73759.5,29.235878082794514
2.73,1.75,1.22,76.57,127.66,263.35,71185.7,28.65746609790206
2.76,1.96,1.24,75.6,127.98,281.37,69047.2,31.423011482518476
2.85,2.22,1.7,76.47,127.27,281.93,64693.7,35.65830639537462
2.78,1.77,1.7,75.5,127.97,248.46,74852.1,30.524648727477896
2.63,2.26,1.6,76.37,127.96,290.96,64900.4,32.949080688759594
2.57,2.19,1.7,75.72,127.26,263.16,69056.9,30.178249805362114
2.54,2.07,1.51,75.52,127.79,262.83,69559.0,28.465271962217187
2.89,1.82,1.43,76.21,127.49,263.28,74333.8,32.43454570553804
2.59,2.12,1.62,75.22,127.6,262.38,69636.0,29.794614502179414
2.6,2.07,1.26,75.65,128.55,256.67,74657.5,28.31969029065256
2.89,1.91,1.34,76.42,128.08,269.18,66459.2,32.42979205958916
2.55,2.28,1.23,76.38,127.23,271.44,75629.4,29.44596473115878
2.52,2.13,1.56,75.6,128.42,256.02,72938.7,28.497529795247218
2.75,2.24,1.24,76.09,128.43,250.64,72294.8,30.3833985822409
2.59,2.18,1.67,76.19,127.88,250.56,70417.7,29.443957806872348
2.81,2.17,1.23,75.51,128.23,269.86,74397.7,32.5945975341577
2.63,1.96,1.53,76.53,128.4,256.85,70274.7,28.885792079097158
2.72,1.88,1.67,76.36,128.47,287.87,68747.9,32.9382956023597
2.67,2.17,1.68,76.18,128.09,277.31,67622.7,32.63493097307237
2.86,1.92,1.42,76.27,127.49,261.77,66457.4,31.67733438352066
2.87,1.86,1.5,75.5,128.03,242.56,64662.7,30.07543901404911
2.8,2.02,1.71,75.82,128.52,242.71,72111.9,31.325631701006344
2.89,2.14,1.28,75.53,128.54,249.28,70470.8,31.760971912857897
2.64,2.21,1.22,75.64,128.39,259.69,76993.8,29.782759717036654
2.77,2.25,1.47,75.89,127.46,284.79,75357.5,34.65234964151553
2.63,2.27,1.43,75.78,128.14,245.78,74181.0,29.349451765593656
2.74,1.96,1.23,75.22,127.33,280.24,65099.4,30.445108214929817
2.65,1.71,1.46,75.38,128.11,262.6,70961.0,28.243913208177858
2.62,1.73,1.4,75.44,128.11,288.46,75180.0,30.044669718153912
2.72,1.88,1.38,75.29,128.26,290.4,65309.6,31.464885345473206
2.61,2.19,1.24,75.96,127.6,280.05,74927.8,30.654899992806193
2.52,2.2,1.56,76.17,128.43,251.63,66992.2,27.92668335999049
2.72,1.82,1.75,75.27,128.33,246.38,73226.3,29.79569365931623
2.68,1.97,1.46,76.51,127.86,260.23,72379.5,29.794521410658447
2.67,2.27,1.78,76.11,127.43,283.01,70730.4,34.212346834570056
2.51,1.92,1.62,76.44,128.59,283.85,65315.9,29.04330768763937
2.84,2.08,1.64,75.92,127.58,261.3,64872.6,32.84615313348213
2.53,1.87,1.4,75.79,128.13,246.39,74220.3,26.044739811602156
2.68,2.28,1.48,75.92,128.58,251.5,76821.7,31.013075236022885
2.79,2.21,1.21,75.58,127.57,266.15,68771.6,31.50398344315893
2.8,2.18,1.72,75.9,127.4,271.07,76889.6,34.886983148705056
2.69,1.9,1.28,76.26,128.16,270.81,76787.3,30.072747236709986
2.82,1.72,1.32,76.56,127.2,245.57,66904.5,28.56529147942463
2.55,2.14,1.43,75.35,127.28,275.22,75955.9,30.064727876309647
2.86,2.12,1.55,75.91,127.79,256.99,71754.5,33.12195587306833
2.64,2.06,1.79,76.08,128.42,252.39,65224.5,29.878817820186285
2.62,1.75,1.34,76.32,127.66,267.91,73443.5,28.063693724034195
2.77,2.28,1.76,75.5,128.47,250.27,64193.8,32.30680410728651
2.71,2.07,1.56,76.58,127.49,249.27,63177.9,29.49184413324788
2.54,1.77,1.27,75.55,127.65,280.48,64611.1,26.920505431725772
2.89,1.93,1.56,75.78,128.32,274.17,76251.3,34.61440006826031
2.83,1.9,1.71,76.58,127.85,269.06,66224.1,33.10474031840177
2.64,2.06,1.34,75.32,127.74,262.64,76373.1,29.671103990567033
2.76,2.23,1.41,76.11,128.17,268.23,65889.8,32.14272258980948
2.63,2.2,1.65,75.66,127.85,263.66,64859.8,30.61168246227551
2.56,2.13,1.73,75.82,127.72,240.48,65393.4,27.79154593118956
2.55,2.19,1.3,76.2,127.31,292.49,68518.2,30.343607885182976
2.8,1.83,1.78,75.7,128.34,259.34,69630.5,31.998808612483415
2.59,1.73,1.33,75.68,127.85,285.33,69807.0,28.55424541256339
2.7,2.23,1.75,75.42,127.38,241.63,64656.4,30.194338463915372
2.52,1.75,1.75,76.27,127.47,271.04,64868.6,27.849560861818716
2.77,1.74,1.57,75.23,127.41,252.43,72209.5,29.754624236235557
2.83,1.84,1.56,75.84,127.73,267.92,63850.7,31.741856800419967
2.76,2.14,1.33,76.35,128.52,260.94,72541.2,31.328204818379348
2.72,1.71,1.46,75.63,127.65,249.55,75492.4,28.553560362674105
2.53,2.19,1.26,75.87,127.8,263.39,67223.0,27.697049728661753
2.6,2.09,1.59,76.1,128.26,271.56,66929.2,30.287366973342685
2.63,1.75,1.75,75.25,127.47,275.87,69509.0,30.231412538904877
2.74,1.8,1.61,76.14,127.66,250.93,70655.4,29.64514961529126
2.84,2.14,1.63,75.47,127.52,267.42,71627.5,34.04849022927131
2.52,1.71,1.32,76.28,127.76,247.07,76914.1,25.048893244777176
2.88,2.06,1.72,76.13,127.35,246.64,69748.2,32.84054691281308
2.62,2.14,1.58,75.27,127.81,249.36,65852.3,28.776515083921893
2.63,1.83,1.75,75.42,128.32,278.27,65129.0,30.52154363184941
2.56,2.09,1.57,75.32,128.3,264.73,72498.7,29.58032700258066
2.69,1.72,1.33,76.06,127.84,262.0,68520.8,28.091363767683973
2.82,2.28,1.41,75.66,128.07,250.06,68581.1,31.816764980382985
2.7,1.84,1.75,75.74,127.93,284.72,71069.6,32.66979524851918
2.67,1.81,1.36,75.28,127.56,292.36,67041.4,30.455582125040635
2.68,1.83,1.74,75.71,127.45,278.31,75651.6,32.101853470167796
2.77,2.18,1.78,75.38,128.09,243.23,68569.5,31.613742905461848
2.53,1.7,1.26,75.4,128.02,256.83,70331.1,25.234715576063607
2.71,1.72,1.29,75.53,127.77,247.84,63516.1,26.715231838591038
2.8,1.9,1.72,75.72,128.41,263.29,71024.2,32.526146045115254
2.87,2.27,1.46,76.33,127.32,263.05,75102.8,34.25924624138061
2.65,2.08,1.59,75.29,128.54,253.65,64752.7,29.317868420770495
2.76,1.91,1.54,75.74,127.27,276.12,74064.3,32.39587724150529
2.8,1.96,1.48,75.51,127.2,240.58,67687.8,29.442677006785132
2.62,2.12,1.64,76.58,128.48,264.56,71957.1,30.759634462387297
2.78,1.86,1.48,75.22,127.2,261.41,64278.2,30.051866740530116
2.79,2.27,1.33,76.39,127.58,264.9,67387.1,32.14685288462381
2.9,1.88,1.32,76.01,127.44,243.16,71560.9,30.45461356084077
2.5,1.93,1.36,76.48,128.27,267.86,66669.6,26.69223569058154
2.78,2.04,1.23,75.87,128.09,259.97,63666.8,29.927292467916416
2.52,1.97,1.34,75.92,128.03,285.22,68458.7,28.624049397238835
2.55,1.88,1.36,76.32,128.42,277.83,69377.2,28.21595356162966
2.54,1.9,1.48,75.59,128.53,279.93,67352.5,28.752816361909666
2.66,1.76,1.61,76.29,127.6,275.86,70254.6,30.24537121670842
2.76,1.93,1.44,75.53,128.58,263.5,74959.0,31.209973296379374
2.58,1.81,1.56,76.46,128.53,291.15,73181.3,30.526933806322702
2.5,2.11,1.58,75.71,127.64,275.99,70758.0,29.503937982167898
2.9,2.06,1.4,76.43,127.26,292.8,75537.4,36.0379011880636
2.75,2.01,1.35,75.72,128.44,278.7,76860.4,32.48684332052308
2.89,2.16,1.42,76.28,127.57,260.21,72649.7,33.5048430019104
2.58,1.76,1.34,75.72,127.39,242.22,71251.9,25.44765941937426
2.88,2.12,1.76,76.24,127.29,274.4,76787.9,36.27667133651444
2.88,1.94,1.32,76.43,128.18,256.3,65000.0,31.163948716379835
2.73,1.87,1.31,75.52,127.92,265.06,76168.0,30.123343669912927
2.71,1.79,1.21,75.7,128.45,265.74,72200.8,28.863230210946384
2.85,1.95,1.61,75.42,127.55,264.67,76380.2,33.396654011303966
2.72,2.1,1.65,75.46,127.53,285.63,67649.0,33.408998843381326
2.89,1.73,1.7,75.86,127.88,253.01,74784.0,32.35303766569332
2.69,1.93,1.41,76.25,127.82,287.14,66423.3,31.20578568498327
2.65,2.12,1.37,76.42,128.3,273.63,76639.1,31.14237186094722
2.72,1.71,1.67,76.15,127.35,245.01,68646.5,28.579853838682837
2.71,1.82,1.63,75.94,127.65,264.77,66309.1,30.13730355149376
2.54,2.17,1.61,75.37,128.39,262.39,65539.4,29.060615729400254
2.74,1.95,1.25,75.58,127.67,265.73,65718.2,29.550622308480527
2.61,2.24,1.27,76.37,128.58,256.95,64385.6,28.457908631434023
2.66,2.23,1.64,75.76,127.72,282.61,70838.4,33.233482892152395
2.67,2.16,1.62,75.67,127.92,284.99,63348.4,32.48763408762507
2.63,1.87,1.21,75.81,127.79,268.16,64202.4,27.54015679738741
2.77,1.97,1.65,75.92,127.6,260.09,71758.2,31.85561601764705
2.87,1.83,1.52,75.49,127.77,285.35,68674.9,33.881396663419835
2.57,1.81,1.21,76.37,127.49,250.49,63085.5,24.97223136726093
2.58,1.74,1.4,76.44,128.24,243.63,76391.7,25.988548543201162
2.53,2.18,1.65,75.82,127.75,293.35,66211.4,31.549485544394273
2.54,2.14,1.76,75.98,128.07,281.5,75230.9,31.941129928969374
2.57,2.25,1.53,76.1,127.75,241.25,66656.8,27.81565749760371
2.6,1.77,1.75,75.28,128.34,277.99,68756.0,30.078904817768674
2.88,2.0,1.39,76.0,127.48,280.66,69760.8,33.96524933014264
2.67,2.05,1.8,75.61,127.84,243.85,64572.4,29.461510492086134
2.63,1.94,1.23,75.68,128.4,261.28,74124.4,28.30856547388153
2.66,2.14,1.67,76.0,128.09,283.28,75962.8,33.51092204101981
2.57,1.98,1.59,75.26,127.98,260.75,73475.5,28.994578716863728
2.7,2.07,1.52,76.13,127.75,292.91,76066.7,33.81522439267003
2.67,2.12,1.51,75.76,127.31,279.79,68498.1,31.73191463047472
2.73,1.8,1.21,75.24,128.54,262.99,66029.7,28.498195597534917
2.59,1.8,1.21,75.4,127.43,267.76,75051.9,27.500764516344773
2.88,1.74,1.28,75.29,128.16,262.42,73324.4,31.08062893922586
2.67,1.89,1.28,76.23,127.57,255.59,63241.1,27.439858549817885
2.67,1.73,1.38,76.06,128.32,257.1,63756.2,27.319457035664144
2.83,1.8,1.41,75.79,127.82,281.26,63101.9,31.917130286285854
2.62,1.99,1.23,76.26,128.43,266.34,72341.0,28.604570043735592
2.51,1.93,1.8,76.28,128.31,282.08,64493.3,29.680677662727433
2.6,1.78,1.72,76.41,127.67,289.62,73279.9,31.272098792932255
2.58,2.26,1.77,75.66,127.87,251.43,68028.6,29.978177646977272
2.87,2.28,1.63,75.65,128.23,268.13,66917.5,34.94941655157227
2.68,2.28,1.51,76.4,128.21,260.91,69402.1,31.319904753296058
2.89,1.81,1.38,75.46,127.78,278.48,74380.8,33.35416900362482
2.81,2.01,1.36,75.74,128.23,251.74,67286.7,30.35755047221808
2.65,1.98,1.38,75.95,127.2,290.71,68339.4,31.01988696404824
2.64,2.03,1.6,75.7,127.89,275.34,64110.4,30.623493703141506
2.9,2.12,1.73,75.41,127.45,248.19,64877.6,32.96997744878554
2.51,1.76,1.24,76.46,127.22,271.38,74878.8,26.42103751819623
2.54,1.98,1.59,75.88,127.62,291.39,64243.9,30.063480303219038
2.69,2.02,1.32,76.41,127.49,265.67,66749.0,29.529139344286435
2.71,1.88,1.75,75.82,127.51,278.53,65296.7,31.944908783835288
2.65,2.28,1.75,75.24,127.95,259.92,71902.8,31.993773927869782
2.79,1.98,1.25,75.54,128.21,272.19,63193.4,30.808289255830758
2.56,2.27,1.36,76.01,127.37,263.68,68656.5,28.954994338036116
2.83,1.74,1.56,75.5,127.9,286.32,71499.2,33.39011112917588
2.67,1.97,1.26,75.58,127.99,260.24,69093.8,28.594357751032547
2.74,1.85,1.3,75.93,128.3,273.08,65901.1,30.018098105199968
2.76,1.84,1.33,75.98,128.24,250.69,74882.0,29.244663484930882
2.64,2.16,1.79,75.42,127.71,255.65,64399.5,30.4224692380604
2.78,2.21,1.53,75.49,127.45,281.25,74172.5,34.44029651546562
2.78,2.29,1.67,76.1,127.39,271.4,64494.6,33.85247825774043
2.62,2.28,1.34,75.62,128.03,247.82,65327.9,28.341158192724905
2.56,1.97,1.53,75.54,128.24,273.55,63562.9,28.72133092061172
2.67,1.82,1.58,75.48,127.7,283.49,75202.4,31.567974285704693
2.58,2.28,1.56,75.42,128.03,283.09,68639.0,31.846102784334406
2.58,2.03,1.72,76.21,127.97,289.86,66400.4,31.66012049045601
2.52,1.88,1.46,75.47,128.32,255.11,71022.6,26.64947462046412
2.52,1.76,1.34,75.26,127.88,260.99,70681.1,26.014716251562234
2.87,2.2,1.45,75.45,128.49,264.18,65983.6,33.38572897980994
2.87,1.95,1.5,75.93,127.97,261.51,65596.9,32.2232172959245
2.85,1.86,1.52,76.04,127.7,274.45,74047.9,33.34872384316789
2.83,2.17,1.34,76.58,128.46,281.35,75290.8,34.4568897247337
2.6,2.0,1.44,75.58,127.62,292.49,71579.2,31.165145676706587
2.83,2.04,1.71,75.64,128.58,290.73,68848.6,35.80771124934343
2.65,1.77,1.72,76.4,127.37,255.48,69326.8,28.940229980305347
2.64,2.29,1.73,76.35,127.79,293.22,69002.8,34.388738606540485
2.68,1.9,1.37,76.48,128.59,256.66,66427.4,28.38871538233134
2.58,1.77,1.73,75.34,127.6,261.01,67413.2,28.17963640630201
2.62,2.03,1.7,75.6,127.24,290.36,67752.5,32.17554058216179
2.75,1.7,1.3,75.53,128.15,271.28,72560.3,29.81163793685819
2.58,2.04,1.54,75.46,128.54,245.12,65585.3,27.33486713782129
2.75,1.83,1.72,76.25,127.45,284.97,69473.8,33.11527048055093
2.86,2.04,1.32,75.88,127.71,284.53,76968.9,34.459938428784724
2.69,1.95,1.32,75.7,127.5,291.98,66649.2,31.20468717536137
2.66,1.93,1.8,76.27,128.53,285.42,70216.8,32.788491108238944
2.53,2.06,1.64,76.48,128.47,268.9,74804.6,29.72481455640805
2.75,1.91,1.52,75.47,128.36,247.29,75983.5,29.98523565725982
2.65,1.87,1.51,76.29,128.0,249.02,73739.9,28.309935889982356
2.75,2.09,1.64,75.94,127.88,248.21,70340.8,30.96717141729455
2.64,1.93,1.46,75.99,127.95,247.46,67188.5,27.615505877048534
2.82,2.1,1.73,75.67,127.32,275.23,67802.8,34.38421534972947
2.68,2.03,1.78,75.95,127.55,257.79,70808.1,31.139753307790514
2.75,1.85,1.37,76.34,128.39,275.46,67113.3,30.762885653007928
2.67,2.25,1.39,75.51,127.33,245.85,65584.4,28.80663538329641
2.79,2.14,1.73,75.8,128.53,256.63,70387.4,32.93709863197223
2.86,2.09,1.24,76.04,127.29,277.48,66504.7,32.82397400480268
2.51,2.21,1.51,75.53,127.59,288.35,76447.5,31.329586905508748
2.7,1.86,1.7,75.54,127.45,257.32,66527.1,29.828425091217312
2.73,2.15,1.52,75.77,128.35,276.69,66190.9,32.55644090063454
2.64,2.12,1.45,75.68,127.32,253.46,74426.5,29.445571096141137
2.85,1.7,1.37,76.15,128.12,248.27,66355.5,29.274887911124964
2.54,2.25,1.56,76.03,127.83,245.7,72427.7,28.368185824721266
2.62,2.03,1.31,76.55,127.61,243.89,76085.3,27.52518219661279
2.76,1.97,1.41,76.47,127.42,247.6,73848.4,29.801124229132213
2.73,1.75,1.66,75.35,128.21,244.93,69719.5,28.846543467048676
2.63,2.13,1.32,75.53,128.5,251.9,71994.2,28.65413293217314
2.76,2.09,1.2,75.94,128.33,291.48,70960.9,32.92902881428388
2.67,1.77,1.21,76.47,127.66,267.95,68096.2,27.935141944021396
2.79,1.94,1.46,75.59,127.48,278.83,65416.9,32.090688001696506
2.66,2.27,1.24,76.46,127.82,269.53,74388.9,30.85422184619229
2.77,2.18,1.48,76.29,127.91,275.11,68481.6,33.12106757190732
2.86,2.06,1.62,75.83,128.58,257.11,68456.9,32.989002625674246
2.77,1.78,1.77,75.81,127.85,289.26,73025.4,34.069582532099915
2.6,2.27,1.44,75.62,127.67,242.82,63208.3,27.77718040167322
2.58,2.09,1.3,75.6,128.41,287.43,74188.9,30.71307374748615
2.83,2.19,1.62,75.99,128.34,275.78,65409.4,34.53973592348514
2.65,1.7,1.61,75.93,128.06,283.4,63714.8,29.850575118714644
2.86,1.92,1.5,75.54,128.57,254.07,75098.9,32.01523478682391
2.59,1.7,1.23,75.56,128.25,287.53,65019.9,27.809347975444055
2.71,1.9,1.69,76.55,128.45,255.03,73366.5,30.55255409823731
2.65,1.99,1.64,76.22,128.32,264.68,71725.5,30.588358838208435
2.79,2.24,1.61,76.1,127.52,257.26,63723.9,32.27328764158274
2.5,2.26,1.3,75.23,127.64,263.36,69479.4,27.975414426145065
2.7,1.79,1.62,75.39,127.99,275.81,63792.1,30.43350147953852
2.85,2.28,1.79,75.59,127.24,270.63,63065.1,35.00839741867635
2.76,1.7,1.46,75.42,127.69,255.85,66497.9,28.83906406198578
2.51,1.75,1.57,75.33,128.12,240.44,63956.1,24.604263934005942
2.64,2.17,1.33,76.51,128.09,266.92,73276.7,30.218966029349147
2.76,2.24,1.74,76.14,128.52,242.47,73653.1,32.008836330936745
2.57,2.25,1.54,75.31,127.99,258.04,66312.2,29.214730489180923
2.63,1.74,1.38,75.61,127.45,260.4,75135.7,27.913300970280446
2.79,2.05,1.77,75.67,127.93,259.93,64770.0,32.44154689681075
2.9,1.78,1.31,75.73,127.55,258.85,73281.9,31.374143309632885
2.83,2.19,1.51,76.59,127.42,252.39,63377.4,31.808547392398353
2.89,2.2,1.61,75.86,127.82,262.53,64689.8,34.07709766621424
2.72,2.25,1.69,75.65,127.48,289.83,63104.0,34.217033737180785
2.55,2.15,1.39,75.23,127.99,274.72,67293.0,29.25960600026538
2.78,2.11,1.44,76.25,128.07,285.21,68611.3,33.641089992203845
2.55,1.81,1.67,75.86,128.43,274.66,70896.1,29.114211673090566
2.52,1.8,1.35,75.33,127.59,240.49,70061.9,24.642359375685217
2.77,2.15,1.42,75.42,128.16,260.21,76571.9,32.07995845733849
2.55,1.76,1.76,75.32,127.97,263.51,75818.3,28.796930327018075
2.7,1.92,1.5,75.91,127.6,248.16,69860.4,28.83515514032713
2.83,1.8,1.8,75.61,127.25,250.08,74800.1,31.943727027060916
2.71,1.79,1.37,75.21,128.17,288.97,71937.9,31.288696783420235
