sample,outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs
9480,2.52,2.02,1.50,76.11,128.16,278.10,74709.3
9481,2.70,1.88,1.25,76.60,128.31,276.10,74855.0
9482,2.61,2.07,1.22,75.69,127.34,272.93,74188.2
9483,2.71,2.02,1.33,75.82,128.26,244.39,64043.0
9484,2.87,1.94,1.68,75.22,128.45,274.74,72674.4
9485,2.58,2.03,1.66,75.84,128.47,268.01,71109.4
9486,2.51,2.04,1.74,76.28,128.30,285.24,63102.5
9487,2.58,1.77,1.74,75.24,127.76,252.26,68101.4
9488,2.54,2.22,1.46,76.10,128.18,254.00,66805.0
9489,2.58,1.80,1.80,76.05,127.73,283.19,71200.3
9490,2.71,1.75,1.75,75.54,128.31,242.31,75978.2
9491,2.74,1.86,1.62,75.26,128.13,257.49,73354.3
9492,2.54,2.05,1.57,76.34,128.29,283.13,76491.1
9493,2.85,2.22,1.67,75.83,127.91,292.01,66104.0
9494,2.82,1.75,1.47,75.55,127.30,261.74,75698.7
9495,2.54,2.09,1.45,76.26,128.00,286.27,66419.0
9496,2.77,2.00,1.53,75.75,128.46,276.37,64402.9
9497,2.77,1.83,1.75,75.79,127.91,292.60,71786.1
9498,2.78,2.25,1.46,75.65,127.71,251.17,74035.0
9499,2.72,2.24,1.44,76.44,127.65,288.72,76553.1
9500,2.73,2.18,1.44,76.28,128.34,278.78,65751.8
9501,2.50,1.86,1.61,76.50,127.34,279.40,76053.5
9502,2.60,2.27,1.51,76.53,127.67,281.91,66381.6
9503,2.70,1.78,1.78,75.66,128.11,263.66,70274.2
9504,2.83,1.90,1.34,76.24,127.73,268.29,70383.5
9505,2.62,2.04,1.53,76.07,127.24,286.22,63484.5
9506,2.63,1.93,1.74,75.60,127.63,272.21,74185.3
9507,2.62,2.16,1.67,75.72,128.41,286.37,67237.5
9508,2.77,1.97,1.40,75.88,127.35,274.06,67642.5
9509,2.63,2.06,1.38,75.24,127.38,254.66,72790.1
9510,2.87,2.16,1.49,75.70,127.88,292.79,66463.8
9511,2.77,2.20,1.27,76.48,128.52,288.16,67709.3
9512,2.59,1.98,1.24,76.28,128.03,282.72,76501.4
9513,2.59,1.85,1.54,75.61,128.20,243.62,76227.3
9514,2.78,1.77,1.62,75.94,127.50,274.92,68677.8
9515,2.55,1.91,1.72,76.51,127.47,266.53,72388.4
9516,2.68,2.08,1.29,75.39,128.40,274.04,64936.1
9517,2.75,2.10,1.69,75.44,128.10,270.54,74306.1
9518,2.58,2.24,1.79,76.39,127.72,269.04,72219.3
9519,2.84,1.88,1.30,76.20,128.08,252.60,68574.3
9520,2.63,2.20,1.55,76.05,128.07,259.41,75428.1
9521,2.65,2.22,1.49,75.31,127.22,257.11,65664.0
9522,2.70,2.11,1.50,75.70,127.43,240.48,67035.3
9523,2.81,2.09,1.76,76.43,128.44,283.40,68148.6
9524,2.68,2.24,1.49,75.56,128.21,276.65,64588.5
9525,2.87,1.74,1.48,75.45,127.95,262.27,73527.2
9526,2.80,1.96,1.56,76.18,127.56,281.34,73230.1
9527,2.83,1.90,1.42,75.74,127.68,288.84,66737.6
9528,2.78,1.80,1.68,76.18,127.92,249.33,72815.3
9529,2.78,2.03,1.75,76.57,128.27,290.84,69402.0
9530,2.59,1.76,1.23,75.83,127.49,250.69,75426.7
9531,2.66,1.94,1.26,75.45,127.53,291.43,64204.1
9532,2.89,1.88,1.47,75.81,128.31,272.68,72309.1
9533,2.64,1.73,1.59,76.42,128.26,244.80,72307.4
9534,2.83,2.08,1.74,76.57,128.08,291.16,68527.7
9535,2.72,2.18,1.54,76.37,127.39,291.88,67187.0
9536,2.89,2.06,1.35,75.75,128.25,277.01,75638.4
9537,2.58,1.93,1.44,75.55,127.31,247.06,75844.5
9538,2.56,1.96,1.37,75.64,128.38,286.97,65271.0
9539,2.54,2.14,1.41,75.53,127.70,274.67,75659.1
9540,2.51,2.06,1.46,76.55,128.39,282.55,74260.3
9541,2.82,1.87,1.33,76.33,127.59,291.46,67888.9
9542,2.78,1.82,1.26,76.54,127.46,244.25,69871.7
9543,2.61,2.01,1.34,75.77,127.80,254.39,73873.9
9544,2.79,1.76,1.33,75.35,127.31,240.59,72976.4
9545,2.50,1.85,1.72,75.62,127.43,247.12,71038.2
9546,2.83,1.81,1.45,75.74,127.48,275.57,63146.1
9547,2.89,2.21,1.63,76.51,127.25,287.82,75847.5
9548,2.69,1.95,1.37,76.07,128.20,262.62,75099.0
9549,2.69,1.71,1.70,75.63,127.65,256.05,76536.3
9550,2.86,2.15,1.57,75.39,128.25,261.04,65676.6
9551,2.67,1.94,1.64,75.68,127.88,282.47,63578.9
9552,2.82,2.00,1.35,75.20,128.02,259.95,68138.0
9553,2.80,2.29,1.65,75.62,127.86,253.82,66942.6
9554,2.57,1.98,1.70,76.21,128.58,272.41,66872.0
9555,2.68,2.18,1.56,76.50,128.60,265.24,72090.7
9556,2.90,1.89,1.49,75.25,127.48,257.97,73768.3
9557,2.69,1.97,1.30,75.98,128.31,244.75,66279.0
9558,2.78,2.07,1.72,76.23,128.19,242.19,75997.7
9559,2.69,1.86,1.62,76.42,128.52,287.69,76355.4
9560,2.57,1.77,1.39,75.44,127.44,290.55,73946.2
9561,2.65,1.81,1.50,75.57,127.76,258.17,71295.1
9562,2.53,2.22,1.58,76.05,127.35,251.03,67903.0
9563,2.57,2.30,1.65,76.41,128.56,258.73,63285.3
9564,2.57,1.82,1.71,75.91,128.06,256.13,65692.1
9565,2.81,2.20,1.42,76.54,127.77,274.24,74867.5
9566,2.71,2.29,1.78,75.24,127.67,265.56,75644.9
9567,2.78,1.90,1.46,75.81,127.25,280.35,69621.0
9568,2.53,1.75,1.27,75.23,127.40,241.83,71273.9
9569,2.76,2.24,1.25,76.39,128.58,253.63,63841.9
9570,2.64,2.28,1.54,75.91,127.83,268.68,66087.9
9571,2.86,2.25,1.39,75.56,127.40,279.78,75134.8
9572,2.66,2.16,1.57,75.67,127.80,278.41,75373.7
9573,2.72,1.71,1.51,75.94,128.24,259.98,76162.8
9574,2.53,1.80,1.35,75.23,127.45,283.60,68609.5
9575,2.55,2.03,1.34,75.33,127.58,270.50,72835.3
9576,2.67,1.74,1.74,75.31,128.23,244.69,70762.0
9577,2.66,1.77,1.69,76.44,127.26,272.16,64358.0
9578,2.52,1.96,1.64,76.47,127.92,263.50,65387.1
9579,2.54,2.29,1.57,76.45,127.38,290.78,69190.7
9580,2.51,1.74,1.42,75.77,127.96,243.62,73382.2
9581,2.79,1.87,1.71,75.26,128.03,271.40,71657.4
9582,2.81,1.89,1.29,75.68,128.11,261.86,64088.7
9583,2.85,2.05,1.36,76.29,127.27,254.76,65767.4
9584,2.55,2.15,1.57,75.25,128.17,284.86,73753.1
9585,2.58,1.93,1.64,76.49,127.67,254.03,65300.2
9586,2.74,2.05,1.34,76.10,128.50,243.33,76284.0
9587,2.81,1.80,1.44,76.01,128.22,261.96,68904.6
9588,2.60,2.25,1.50,75.24,128.31,273.04,71736.7
9589,2.72,1.97,1.49,75.92,128.52,247.25,69746.3
9590,2.87,1.89,1.37,75.44,127.55,246.62,66449.5
9591,2.76,1.92,1.54,75.62,127.26,255.74,75264.3
9592,2.79,1.74,1.23,76.12,127.21,249.23,63940.4
9593,2.51,2.19,1.74,75.46,128.34,246.30,63153.7
9594,2.87,2.18,1.41,76.45,128.14,252.73,66861.1
9595,2.73,1.88,1.39,75.22,127.44,254.92,70289.0
9596,2.68,2.02,1.59,75.22,127.93,283.45,72269.8
9597,2.58,2.18,1.50,75.96,127.72,273.02,74730.9
9598,2.85,2.01,1.21,75.89,127.28,293.62,75625.9
9599,2.83,2.01,1.68,75.58,127.94,279.46,76800.9
9600,2.85,2.18,1.62,76.06,128.57,263.02,63067.2
9601,2.50,1.80,1.80,75.54,127.36,253.72,69518.1
9602,2.84,1.84,1.55,76.00,127.85,292.61,68797.2
9603,2.53,2.27,1.60,75.24,127.71,247.52,63971.3
9604,2.79,2.07,1.69,75.83,127.69,266.74,74912.1
9605,2.75,2.11,1.41,75.30,127.43,276.02,66925.6
9606,2.55,2.18,1.67,76.27,127.44,281.38,72980.6
9607,2.66,2.27,1.44,75.66,127.69,272.68,75448.2
9608,2.53,2.28,1.51,75.87,128.43,293.47,67924.3
9609,2.86,1.77,1.21,75.52,127.57,278.30,64339.9
9610,2.60,1.95,1.24,76.43,127.83,258.82,70351.2
9611,2.65,1.79,1.57,75.66,127.34,283.99,63203.1
9612,2.67,1.84,1.24,76.30,128.59,264.78,73301.1
9613,2.69,1.92,1.79,76.59,128.56,264.38,70457.0
9614,2.64,1.79,1.41,75.64,128.36,257.46,73588.3
9615,2.80,1.92,1.78,75.62,127.55,253.15,72882.1
9616,2.74,1.86,1.60,75.34,128.32,266.55,67273.2
9617,2.84,2.23,1.43,76.59,128.29,248.47,76478.7
9618,2.65,2.07,1.48,76.01,127.96,242.60,74395.3
9619,2.69,1.77,1.51,76.23,128.05,290.02,63346.0
9620,2.52,2.10,1.55,75.80,128.45,250.23,69667.4
9621,2.62,1.81,1.42,75.59,128.08,263.82,69394.4
9622,2.73,2.15,1.77,75.64,128.24,275.03,66343.1
9623,2.71,1.95,1.38,75.86,127.74,271.69,65666.0
9624,2.56,1.93,1.34,75.39,128.45,265.57,75872.3
9625,2.56,2.24,1.50,75.76,127.53,259.36,73828.8
9626,2.87,1.84,1.21,75.98,128.39,262.33,73496.9
9627,2.77,1.91,1.63,75.42,127.48,272.73,65638.7
9628,2.77,1.91,1.34,75.35,128.41,263.54,66990.3
9629,2.75,1.88,1.24,75.32,128.54,259.71,65024.8
9630,2.57,1.79,1.77,75.46,128.39,256.27,64125.2
9631,2.81,1.72,1.35,75.44,127.73,261.58,76935.8
9632,2.84,1.80,1.76,76.06,127.88,259.34,75048.0
9633,2.72,2.00,1.61,76.53,127.89,244.51,76148.8
9634,2.55,2.11,1.47,76.04,127.35,246.78,73710.5
9635,2.86,1.85,1.37,75.86,128.55,272.71,63720.4
9636,2.72,1.75,1.54,75.92,127.78,241.28,71694.4
9637,2.60,1.77,1.40,75.63,127.59,279.91,76785.0
9638,2.53,1.87,1.32,75.25,128.46,263.36,63233.4
9639,2.68,1.76,1.60,75.82,128.43,262.14,68573.9
9640,2.74,1.90,1.57,76.35,128.40,269.40,76824.2
9641,2.70,2.05,1.75,75.97,127.84,252.57,75048.8
9642,2.56,1.93,1.39,76.23,128.38,264.70,68834.7
9643,2.51,1.93,1.57,75.25,127.63,253.28,71797.6
9644,2.61,1.75,1.75,75.75,127.57,249.53,71487.5
9645,2.64,2.16,1.72,75.71,127.83,273.15,76949.0
9646,2.73,1.88,1.27,75.71,127.88,242.08,63936.1
9647,2.59,2.20,1.32,75.80,127.48,281.49,63868.5
9648,2.57,1.90,1.35,75.82,128.21,257.85,74868.9
9649,2.79,2.16,1.55,76.59,128.42,248.11,72965.9
9650,2.60,2.29,1.23,76.51,128.34,252.82,73708.7
9651,2.71,1.92,1.78,75.47,128.03,250.20,72619.9
9652,2.67,2.08,1.64,75.81,128.54,259.13,68973.6
9653,2.58,2.05,1.52,76.37,128.33,246.10,68247.5
9654,2.85,1.75,1.39,75.21,127.52,256.98,74735.7
9655,2.53,2.20,1.51,75.71,127.86,241.74,65696.9
9656,2.53,2.22,1.30,75.82,127.59,291.53,69510.4
9657,2.88,1.93,1.45,76.57,128.55,266.15,66195.2
9658,2.61,2.09,1.36,75.90,128.32,247.04,69759.3
9659,2.89,1.91,1.54,75.95,128.45,251.15,76845.5
9660,2.65,2.08,1.76,76.55,128.53,271.35,66138.3
9661,2.88,1.86,1.46,76.21,128.53,279.58,65713.1
9662,2.59,2.30,1.47,75.52,127.25,288.76,76453.6
9663,2.74,1.79,1.57,75.77,128.24,249.95,73086.6
9664,2.66,1.88,1.62,76.38,127.48,264.77,63800.2
9665,2.54,2.14,1.51,75.72,128.28,283.76,66420.4
9666,2.50,2.18,1.49,76.56,127.68,252.42,69947.4
9667,2.79,1.89,1.47,76.32,127.33,271.86,73444.7
9668,2.54,1.90,1.49,76.42,127.71,241.97,66960.2
9669,2.82,2.22,1.22,75.94,128.04,260.77,71304.1
9670,2.74,1.78,1.78,76.35,127.84,287.50,65760.1
9671,2.76,1.72,1.71,75.22,127.76,287.61,76414.5
9672,2.69,1.89,1.48,76.20,128.52,258.72,66450.6
9673,2.68,2.01,1.39,75.53,128.53,279.80,76631.4
9674,2.83,1.85,1.55,75.26,127.74,269.51,72804.1
9675,2.86,1.89,1.29,76.22,128.03,253.56,66937.8
9676,2.60,2.30,1.50,75.83,128.40,242.35,73480.5
9677,2.89,2.21,1.35,76.29,127.23,256.78,66909.9
9678,2.87,2.08,1.79,75.21,128.13,242.11,65823.7
9679,2.81,2.11,1.24,75.71,127.74,266.02,68092.9
9680,2.76,1.87,1.35,76.10,127.29,281.68,65797.7
9681,2.84,2.07,1.63,75.39,128.33,248.61,76696.9
9682,2.68,1.88,1.69,75.53,128.51,292.39,75447.6
9683,2.65,1.98,1.27,76.45,127.92,270.83,66824.6
9684,2.68,1.93,1.22,75.30,128.24,247.00,73088.7
9685,2.59,2.30,1.30,76.02,127.95,243.59,73769.3
9686,2.78,1.98,1.45,75.36,127.21,252.53,76647.2
9687,2.72,1.98,1.47,76.35,127.95,246.11,68884.3
9688,2.60,1.76,1.24,75.23,127.86,257.77,71580.4
9689,2.63,2.03,1.73,76.33,127.72,279.41,68776.8
9690,2.72,2.02,1.58,75.89,127.94,256.03,71301.3
9691,2.87,1.86,1.68,76.31,128.24,284.69,66823.2
9692,2.90,1.71,1.53,76.33,127.86,262.69,74035.3
9693,2.62,2.03,1.26,75.77,128.17,249.35,68265.8
9694,2.78,2.23,1.70,75.66,128.47,287.40,72907.0
9695,2.55,2.26,1.44,75.95,127.98,273.83,72091.1
9696,2.87,1.76,1.34,76.58,127.89,283.49,73719.0
9697,2.57,1.94,1.64,76.31,127.52,286.63,75493.3
9698,2.79,2.01,1.29,75.79,127.87,266.79,65455.9
9699,2.66,2.15,1.21,76.24,128.16,275.85,66163.3
9700,2.53,2.01,1.22,76.06,127.70,288.80,69753.6
9701,2.89,2.02,1.39,76.58,127.57,259.27,64309.8
9702,2.84,2.12,1.57,75.66,127.95,270.05,66272.5
9703,2.77,1.83,1.46,76.18,128.05,280.70,76654.0
9704,2.79,1.90,1.72,75.34,127.67,271.33,69901.6
9705,2.55,1.92,1.59,76.55,128.38,244.55,70804.9
9706,2.71,2.10,1.48,75.92,127.77,245.18,74581.3
9707,2.80,2.20,1.55,75.75,127.55,258.00,73085.8
9708,2.75,1.79,1.35,76.20,128.59,267.27,70726.5
9709,2.81,2.14,1.34,76.04,127.49,252.91,68498.0
9710,2.62,1.79,1.28,76.11,127.67,273.39,74072.9
9711,2.85,2.27,1.57,75.99,127.91,267.14,69236.6
9712,2.88,2.22,1.56,75.47,128.32,260.94,70379.6
9713,2.53,2.18,1.78,75.92,127.36,293.23,76396.1
9714,2.74,2.08,1.21,76.45,127.44,260.39,72958.3
9715,2.76,2.27,1.43,76.15,128.53,257.09,70586.5
9716,2.89,2.03,1.49,76.07,127.89,282.77,72014.6
9717,2.87,2.08,1.51,75.72,127.86,251.73,69268.2
9718,2.65,2.16,1.45,76.26,127.30,274.77,63049.6
9719,2.75,1.99,1.67,76.42,127.40,241.21,65061.4
9720,2.65,1.78,1.72,76.50,127.39,277.52,63093.2
9721,2.78,1.87,1.60,76.11,127.45,284.23,71169.7
9722,2.77,2.22,1.39,76.35,127.49,291.52,68584.5
9723,2.71,2.09,1.23,75.30,128.41,290.67,68218.7
9724,2.85,2.00,1.67,75.90,127.35,257.38,68556.2
9725,2.51,1.79,1.37,75.57,128.47,257.20,65560.0
9726,2.59,1.81,1.68,76.31,128.14,254.65,76407.8
9727,2.62,2.15,1.65,75.60,128.21,283.64,67702.3
9728,2.80,2.13,1.46,75.42,127.76,291.48,71588.1
9729,2.86,1.82,1.45,75.47,127.51,283.91,68192.9
9730,2.89,1.81,1.40,75.73,127.33,248.84,64363.7
9731,2.61,2.17,1.70,75.47,128.16,269.11,65055.5
9732,2.62,2.21,1.61,76.08,127.23,263.73,66459.2
9733,2.88,2.11,1.68,76.25,127.77,249.47,67864.7
9734,2.51,1.74,1.31,76.20,127.68,240.95,63560.5
9735,2.51,1.73,1.45,75.30,128.08,255.08,76999.4
9736,2.78,1.79,1.53,75.30,127.41,258.65,66527.3
9737,2.66,1.90,1.57,76.34,127.72,288.65,70058.7
9738,2.55,1.98,1.40,76.33,127.84,243.93,69603.9
9739,2.87,2.06,1.78,75.71,127.47,287.37,68873.7
9740,2.70,2.05,1.71,75.80,127.38,269.30,72172.7
9741,2.87,2.11,1.74,76.26,127.20,275.09,73702.4
9742,2.58,1.86,1.27,76.10,127.52,254.36,65298.2
9743,2.72,2.13,1.63,76.12,128.19,261.70,76407.1
9744,2.66,1.92,1.58,75.65,127.90,288.02,70415.1
9745,2.65,1.96,1.36,75.85,128.23,260.41,65909.2
9746,2.67,2.27,1.39,76.24,128.11,279.95,76939.5
9747,2.87,2.02,1.36,75.27,128.40,263.70,76537.0
9748,2.86,1.92,1.66,75.66,127.46,278.56,70184.1
9749,2.65,1.83,1.24,75.53,128.17,249.47,76233.6
9750,2.82,2.24,1.25,75.42,128.22,249.83,65742.7
9751,2.82,2.09,1.45,76.07,127.37,258.05,72544.9
9752,2.69,2.15,1.23,75.59,128.07,275.03,75004.0
9753,2.88,1.78,1.58,75.21,127.86,272.81,68055.2
9754,2.61,1.84,1.36,75.43,128.39,248.47,66245.7
9755,2.63,1.78,1.51,76.26,127.81,278.91,65575.6
9756,2.68,1.93,1.33,76.44,127.62,284.71,63882.9
9757,2.86,2.19,1.44,75.43,127.46,269.04,66290.9
9758,2.52,2.05,1.42,76.35,127.29,273.90,73608.4
9759,2.54,2.06,1.39,76.03,127.60,256.74,73631.7
9760,2.77,1.91,1.61,75.59,127.21,248.73,74773.5
9761,2.79,2.29,1.41,75.92,128.11,260.75,64586.6
9762,2.63,1.97,1.44,75.60,128.01,269.86,72631.7
9763,2.61,1.89,1.57,76.50,127.33,267.79,68763.7
9764,2.54,1.84,1.29,76.27,127.88,283.78,67251.6
9765,2.84,1.87,1.67,76.00,128.39,242.91,69863.9
9766,2.58,1.87,1.56,75.59,127.47,268.37,65836.1
9767,2.53,2.15,1.76,75.97,128.26,286.68,69528.9
9768,2.60,2.12,1.64,75.58,128.58,250.93,74158.1
9769,2.85,2.08,1.71,75.57,127.33,270.62,72885.9
9770,2.75,2.23,1.44,75.29,128.07,245.84,70973.2
9771,2.61,2.13,1.25,76.55,127.36,288.32,70835.1
9772,2.64,2.17,1.22,75.57,127.42,274.78,71426.0
9773,2.55,1.89,1.45,75.65,128.52,258.61,71165.5
9774,2.72,2.24,1.34,76.47,128.16,276.99,65188.0
9775,2.73,1.96,1.34,75.89,127.56,261.15,69724.7
9776,2.72,1.97,1.78,75.98,127.66,279.00,70544.8
9777,2.53,1.83,1.34,75.61,128.16,270.62,67576.9
9778,2.50,1.96,1.21,75.90,127.41,244.94,63371.1
9779,2.60,1.75,1.46,76.04,127.36,285.81,65365.3
9780,2.75,2.05,1.59,75.69,127.84,266.06,74844.1
9781,2.83,2.14,1.23,75.89,128.28,263.28,68762.6
9782,2.89,1.90,1.65,75.30,128.39,291.77,70031.3
9783,2.52,2.29,1.72,75.96,127.77,290.40,67360.2
9784,2.58,2.15,1.61,76.47,128.22,250.19,69772.3
9785,2.87,2.19,1.31,76.12,128.48,287.63,65449.8
9786,2.54,2.18,1.59,75.45,127.53,278.97,76200.9
9787,2.71,2.08,1.60,75.49,127.82,242.47,71562.6
9788,2.83,1.78,1.60,75.39,127.70,251.15,75266.7
9789,2.75,2.15,1.74,76.41,127.41,279.33,63253.3
9790,2.85,1.78,1.63,75.90,127.24,276.75,70878.7
9791,2.70,1.72,1.68,75.23,128.43,287.67,64780.7
9792,2.63,2.02,1.34,76.19,127.36,269.62,64895.1
9793,2.67,2.23,1.32,75.35,128.39,246.96,70621.1
9794,2.72,2.06,1.32,75.46,128.27,250.02,66118.2
9795,2.54,1.74,1.38,75.73,127.92,277.23,73464.0
9796,2.55,1.76,1.76,76.09,128.33,283.21,67750.9
9797,2.55,1.86,1.34,76.13,127.84,261.02,65269.7
9798,2.67,1.84,1.28,76.10,128.44,248.45,74795.2
9799,2.58,1.96,1.64,75.37,128.14,247.50,76859.3
9800,2.67,2.20,1.30,75.56,127.27,273.71,74953.8
9801,2.81,1.78,1.59,75.65,127.68,282.72,68448.9
9802,2.56,2.17,1.79,76.14,128.20,262.37,65084.9
9803,2.74,1.85,1.69,75.87,128.01,241.68,63193.2
9804,2.65,2.17,1.68,75.51,128.38,289.77,73200.6
9805,2.60,1.78,1.78,76.50,128.09,255.33,76760.1
9806,2.62,1.98,1.23,76.23,128.27,252.21,72936.1
9807,2.89,2.06,1.57,76.27,128.12,269.82,72858.4
9808,2.66,1.86,1.27,76.35,128.51,290.30,72480.3
9809,2.69,2.29,1.37,76.34,127.48,251.18,63583.6
9810,2.57,2.13,1.34,75.95,128.11,264.79,64496.5
9811,2.70,2.06,1.30,76.27,128.53,285.28,72090.7
9812,2.75,1.96,1.62,75.44,128.45,273.50,69314.5
9813,2.59,1.89,1.78,76.58,128.11,290.27,73863.3
9814,2.75,1.92,1.69,75.26,128.01,278.73,64780.9
9815,2.63,1.96,1.32,75.67,127.32,286.86,64008.1
9816,2.84,2.04,1.63,76.25,127.44,286.03,65008.5
9817,2.85,2.01,1.37,76.42,127.31,248.11,76062.4
9818,2.87,2.04,1.32,76.53,128.28,285.73,73125.8
9819,2.88,1.99,1.20,75.52,127.38,246.23,76793.0
9820,2.64,1.72,1.20,76.11,128.31,275.00,67260.2
9821,2.66,2.05,1.27,75.22,127.69,277.23,68009.5
9822,2.73,1.75,1.51,75.89,127.76,275.67,76357.7
9823,2.67,2.07,1.32,76.33,128.41,259.59,64695.5
9824,2.81,2.03,1.80,76.42,127.36,256.50,73867.8
9825,2.59,1.83,1.35,76.04,127.55,271.65,76303.6
9826,2.73,2.22,1.28,75.64,128.05,265.17,75593.0
9827,2.60,1.93,1.62,76.27,128.36,284.38,63632.9
9828,2.65,2.07,1.35,75.28,127.63,264.45,65788.6
9829,2.85,2.12,1.45,76.41,127.43,290.30,76294.2
9830,2.60,2.01,1.70,76.46,127.81,242.46,69030.1
9831,2.56,2.05,1.21,75.79,127.63,263.51,66161.7
9832,2.59,2.18,1.34,75.68,127.99,279.97,67468.1
9833,2.69,2.03,1.26,76.04,127.60,249.96,71998.5
9834,2.69,2.27,1.68,76.03,128.05,286.55,70738.7
9835,2.59,1.90,1.24,76.17,127.89,259.85,67601.9
9836,2.77,1.97,1.37,76.27,127.67,258.18,72500.8
9837,2.68,1.83,1.74,75.31,128.19,291.31,65063.3
9838,2.72,2.16,1.42,75.54,127.30,287.40,71171.9
9839,2.88,2.19,1.43,75.48,128.47,267.30,72048.5
9840,2.81,2.24,1.48,75.50,127.27,260.67,66255.1
9841,2.85,1.95,1.76,76.36,127.36,276.40,65079.5
9842,2.82,2.20,1.52,76.55,128.40,272.28,68301.9
9843,2.66,2.16,1.54,76.02,128.14,284.04,65872.4
9844,2.73,1.79,1.69,76.36,127.81,256.34,75643.8
9845,2.67,2.13,1.78,75.94,127.33,255.35,72268.0
9846,2.58,1.77,1.40,75.82,128.35,259.51,69904.6
9847,2.56,2.22,1.68,75.27,128.25,265.77,64022.5
9848,2.74,2.05,1.70,76.06,128.12,242.78,65523.9
9849,2.70,2.12,1.76,75.69,127.56,252.64,63535.5
9850,2.82,1.90,1.30,75.46,128.14,289.80,67434.6
9851,2.75,1.91,1.32,75.39,127.99,282.61,66795.0
9852,2.83,2.16,1.74,76.39,127.35,292.22,66222.8
9853,2.54,1.84,1.61,76.48,127.61,250.90,74389.5
9854,2.59,1.87,1.52,75.50,127.36,280.14,69574.5
9855,2.82,1.85,1.63,75.42,127.70,284.96,63536.1
9856,2.68,1.76,1.43,75.79,127.58,287.85,67691.0
9857,2.62,1.89,1.29,75.56,128.38,242.52,76253.7
9858,2.73,2.04,1.42,76.46,128.16,277.11,73344.9
9859,2.83,2.16,1.49,76.27,128.12,247.40,72607.7
9860,2.59,1.79,1.69,76.18,127.54,257.82,64725.7
9861,2.74,1.82,1.40,76.31,127.44,283.35,75317.2
9862,2.60,2.02,1.59,76.29,127.40,291.09,72028.6
9863,2.66,1.91,1.72,75.64,128.29,272.10,71815.5
9864,2.52,2.18,1.38,76.29,128.01,269.93,71804.5
9865,2.51,2.20,1.71,75.29,128.04,269.06,73966.6
9866,2.66,1.80,1.80,75.94,127.97,269.83,64655.0
9867,2.53,1.90,1.36,75.92,127.38,242.88,67878.1
9868,2.82,2.00,1.58,76.11,127.99,287.41,70838.0
9869,2.82,1.98,1.52,75.57,127.35,287.04,69062.4
9870,2.54,1.73,1.48,76.27,128.48,241.78,70743.5
9871,2.60,2.15,1.48,75.36,128.55,273.22,75770.5
9872,2.80,2.09,1.48,76.55,127.95,266.51,76182.9
9873,2.71,2.09,1.29,76.47,128.37,283.99,75580.0
9874,2.58,1.72,1.71,75.93,128.00,291.39,73225.5
9875,2.72,1.93,1.63,75.70,127.40,290.78,68096.2
9876,2.51,1.92,1.70,75.47,127.66,258.05,72795.1
9877,2.60,1.96,1.79,75.49,127.71,270.57,63597.7
9878,2.80,1.89,1.33,75.82,128.42,287.04,70309.6
9879,2.55,2.22,1.79,76.25,128.06,261.54,69968.4
9880,2.65,2.19,1.77,75.20,127.74,288.13,72322.4
9881,2.58,2.30,1.27,75.52,127.87,286.05,63889.0
9882,2.58,2.28,1.73,75.58,127.78,267.93,68289.9
9883,2.89,1.85,1.56,75.28,127.45,292.02,65910.7
9884,2.84,2.00,1.35,75.48,127.70,244.92,74022.9
9885,2.89,2.21,1.63,76.46,128.55,250.65,70142.0
9886,2.72,1.86,1.51,75.50,128.13,276.75,76740.5
9887,2.52,1.74,1.34,76.42,127.90,242.92,67120.4
9888,2.85,1.77,1.70,75.50,127.27,286.84,67720.8
9889,2.54,2.03,1.27,76.17,127.45,292.84,73689.7
9890,2.59,1.95,1.35,75.96,128.20,289.49,66203.4
9891,2.81,1.90,1.39,75.52,128.51,249.57,67937.6
9892,2.65,1.76,1.41,76.55,127.34,242.87,68645.1
9893,2.61,2.09,1.72,76.00,128.36,269.77,75913.4
9894,2.73,2.27,1.51,76.41,127.21,275.94,66905.8
9895,2.72,1.84,1.70,75.96,128.36,275.56,73999.7
9896,2.76,1.76,1.48,76.14,127.94,262.43,68572.4
9897,2.58,2.25,1.36,75.47,127.59,257.15,69214.5
9898,2.80,2.29,1.78,75.78,127.71,255.28,67745.9
9899,2.56,1.99,1.78,76.28,127.77,277.14,70832.9
9900,2.53,2.19,1.40,76.11,127.21,254.67,65587.1
9901,2.87,2.14,1.36,76.56,127.56,290.55,75683.5
9902,2.80,2.24,1.80,76.03,127.59,272.78,63676.3
9903,2.70,1.74,1.41,75.32,127.94,246.66,76380.1
9904,2.86,1.75,1.64,75.87,127.68,289.88,63183.7
9905,2.51,1.86,1.70,75.41,127.60,259.42,67682.3
9906,2.77,1.85,1.29,76.21,128.26,269.75,67326.4
9907,2.74,1.78,1.58,75.42,127.90,245.86,71404.7
9908,2.76,2.05,1.47,75.86,127.61,270.61,76776.9
9909,2.81,2.03,1.74,76.24,128.51,268.51,75407.7
9910,2.64,2.27,1.25,75.34,128.37,287.10,74862.4
9911,2.56,1.83,1.76,75.39,127.72,276.16,68987.6
9912,2.85,2.11,1.46,76.24,128.07,291.84,69400.2
9913,2.72,1.91,1.61,75.35,127.92,278.67,68233.7
9914,2.70,1.79,1.42,75.59,128.59,247.67,70132.5
